イチョウネ東,,中級者～,ボート,中級者～,平均16ｍ／最大24ｍ,,中国四川省の山を思わせる地形に囲まれたポイント。潜降ブイより潜降、ムレ系が多くバディが群れの中で見えなくなることもしばしば。根の小さなクラックにはヤリイカが卵を産卵していたり、大物のクエも回遊する。,,35.295337,139.531174
イチョウネ南,,中級者～,ボート,中級者～,平均16ｍ／最大26ｍ,,大きな円形の根でお花畑をピクニックする感覚のダイビング。ウミトサカもウチワも人ほど大きなものもありカラフルなポイント。クラックには２mオーバーのクエやコブダイ時にはロウニンアジにもお目にかかれる。タカベ他カゴガキダイまで群れていてツノダシ・チョウチョウウオ他カラフルなお魚もいっぱい。,,35.294392,139.529371
ゴンゴロウ,,初級者～,ボート,初級者～,平均5ｍ／最大16ｍ,,日本列島の北海道と本州をかたどった根。カイメンが多く、イロカエルアンコウ・マツカサウオ・アケウス・オルトマンワラエビ・イソギンチャクカクレエビ・イソギンチャクモエビといったかわいい生物が多い。,,35.296668,139.50963
ホール,macro,初心者～,ボート,初心者～,平均5ｍ／最大10ｍ,,円形劇場を思わせるホールは初心者でも安全に楽しめるポイントです。水深は5ｍ～10ｍ位で体験ダイビングにも適したポイントですが、ギンポ、ウミウシが多く見られ、スノーケリングでも充分に楽しめます。マクロをじっくり探せばかなりの数のウミウシを発見できます。エントリー場所が水深５ｍの砂地ですので耳抜きに不安がある方や潜降に自信がない方でも安心して潜れます。,,35.297238,139.484793
クジラ岩,,初心者～,ボート,初心者～,平均5ｍ／最大12ｍ,,水面に出ている大きなクジラ岩を回るポイントで初心者でも安全に楽しめるポイントです。水深は5ｍ～12ｍ位でイシダイ、カワハギ、ミナミホタテウミヘビが見られます。岩の外側にはいくつもの水中水路があり、外洋側にはまれに大物が訪れることもあって充分に楽しめます。エントリー付近にはイワシ、シラスの群れが多くそれを狙ってイナダが入り込み食べる風景(歯をむき出し尻尾からうろこをとりながら食べるため一面キラキラとした銀世界となる)を目にすることもあり、水面ではイワシを狙ったカモメがダイビングをして水中でお目にかかることもしばしば。岩肌には手のひらの倍ほどのアワビも貼り付いていたりします。,,35.296642,139.485469
イルカ岩,chikei,中級者～,ボート,中級者～,平均5ｍ／最大13ｍ,,ホールとクジラ岩の間にある小さな岩で、切り立った水路が複数に入組んだ地形となっています。透明度の悪い時などには大きなサメに出くわしたり、夏にはハタタテやミナミハコフグｙｇなどが見られ、秋にはボラの大群で水面が一面に覆われることもあります。水深は5ｍ～13ｍ位群系の多いポイントです。 ,,35.296073,139.484578
リトルキャニオン,chikei|macro,中級者～,ボート,中級者～,平均5ｍ／最大18ｍ,,リトルキャニオンは、切り立ったクラックが迷路のようにいくつものコースになっています。メインのクラックは人一人が通り抜けられる細さで、クラックの間をロッククライミングするように進んでいくと両岩に手のひらほどのウチワがついていてそこにガーベラ、スミゾメウミウシが住んでいて野山に咲いているお花畑に見えます。また、その水底は砂地になっておりサメが通り抜けていくのを見ることもあります。キャニオンとキャニオンの交差点には300㎜程度のひらめがお昼寝をしていることもあります。 このように迷路になった地形のため比較的いつでも良い透明度でダイビングを楽しむことができるポイントです。,,35.296975,139.482765
ラビリンス,chikei|macro,中級者～,ボート,中級者～,最大16ｍ,,ラビリンスは、江ノ島の岩屋洞の沖に位置し、エントリーはろうそくのように縦に伸びた岩から潜行していきます。水底は１６ｍで根の頭は引き潮時には水深５ｍほどになる小さな根がいくつ群生しており、大物系では１ｍ程度のアカエイやウシエイが見られ、コーラルの周りを探せばイザリウオを見かけることもあります。群生した根を駆け回るのもよし、一つの根でじっくり生物を探すといったのも楽しいポイントです。,,35.296966,139.479396
ナガイソ,chikei|macro,上級者～,ボート,上級者～,最大16ｍ,,ナガイソはダイナミックな根が点在しています。水底は１６ｍほどで根を南へ進んでいけば根と根の間にシビレエイを発見でき、さらに南下すれば砂地に行き着き、そこにはミナミホタテウミヘビや300㎜ほどのヨウジウオが現れたりします。最南端の根を東に回りこみ水深５ｍの中層を庭園のようになった根を見ながら北に戻ってくると、少しエアーもちの良いダイバーが１本のタンクで遊んでこられる程度の大きなコースとなっています。島から少し離れているため大物もしばしば現れるポイントです。,,35.296458,139.480019
マエシマ,naito,上級者～,ビーチ/ボート,上級者～,最大16ｍ,,マエシマはビーチ(岩場)からもエントリーできるポイントでおもにナイトダイビングに適しています。島の南側はクラックがいくつもあり、その間を回ってこられるポイントで、南寄りにはハタタテ、チョウチョウウオなどの南洋系のカラフルな生物が見え、ナイトでは岩の亀裂の間から大きなイセエビやゴシキエビなどが現れ、エビカニ類の豊富なポイントとなっています。,,35.296555,139.483559
サクネ西,chikei,中級者～,ボート,中級者～,平均10ｍ／最大21ｍ,,サクネ西は、水底が水深２１ｍで根の先端が水面から０．５ｍの凸凹したダイナミックな地形からなるポイントです。西側は大きなオーバーハングで、その天井にはソフトコーラルがいっぱい生息していてカラフルなお花畑になっています。中央はダイナミックなキャニオンになっていて、その間にはいつもサクラダイ、キンギョハナダイ、マツバスズメダイや大きなミナミハタンポが群れています。中には１ｍを越える巨大ヒトデを見ることもできます。キャニオンのいたるところにケープがあり、そこから太陽の光が差し込み幻想的な風景が楽しめます。また、ケープの中やオーバーハングのしたには１．５ｍのクエやサメが寝ていたり、広場にはトビエイが休憩していたりする光景が見えます。このようにダイナミックかつ大物&群系のポイントです。,,35.305179,139.415216
サクネ東,chikei,中級者～,ボート,中級者～,平均12ｍ／最大14ｍ,,サクネ東は、１日３本ダイブしても回りきれないほどダイナミックな地形(キャニオン&オーバーハング)が入組んでいるポイントです。岩肌には大きなウチワからコーラルがいっぱいでコブダイ、ブダイ、タカノハダイ、キンチャクダイ、メバルのほか、ホンソメワケベラｙｇ、ニセクロシロギンポなど大物からマクロまで様々な生物が生息し、地形派、さかな派どなたでもまったく飽きないポイントです。,,35.30546,139.415989
ディープ,kaiyugyo,中級者～,ボート,中級者～,平均12ｍ／最大14ｍ,あり,ディープは、水深４０ｍが根の先端で平らな丘になっていて、その丘のはずれは一気に水深が深くなっているポイントのためディープスペシャリティー向けになっています。 流れが早いため生物は回遊魚がよく見かけられます。,,35.305249,139.416332
石橋ビーチ,,初心者～>>水中マップ,ビーチ,初心者～,平均10ｍ／最大20ｍ,ほとんど無し,主にゴロタと砂地が中心のポイントです。エントリー口はロープで整備しているので初心者でも安心してエントリー・エキジットできます。また江戸時代などに切り出されたと思われる遺跡の石も数多く沈んでいます。,通年,35.225078,139.141717
ビーチ,,初心者～中級者>>水中マップ,ビーチ,初心者～中級者,最大14ｍ,スロープ、ガイドロープ有り,EN/EXはダイビングセンターの正面からの１箇所のみです。ただしエリアは広範囲におよぶので、ポイントを潜りわけて楽しんでください。正面の砂地ゾーンには漁礁が点在し、季節ごとにさまざまな魚の群れを楽しむことができます。またアジやブリなどの回遊魚も漁礁エリアでは高確率です。エリア東側は海底駅のゴロタゾーンです。比較的そのままの形で残っているプラットホームの残骸があちらこちらで見ることができ、人気者のイシダイのクロちゃんが出迎えてくれます。,イシダイ、コケギンポ、カエルアンコウ、ハナタツ、ダンゴウオ、ウミウシ各種,35.200868,139.140043
ビーチ,,,,,,,,,35.192679,139.13867
八貫山,,,,,,,,,35.185875,139.140215
トライアングル,kaiyugyo|macro,初心者～,ボート,初心者～,平均18ｍ／最大23ｍ,,真鶴道路、岩大橋を建設するときに使用された鉄骨を漁礁として海中に入れたもの。高さ10ｍ弱幅50ｍ。クエやスズキなどの大物や、ネンブツダイ、アジ、イサキ、タカベなどの群れ、ソフトコーラルなども多いのでマクロ派ダイバー～ワイド派ダイバーまでお楽しみ頂けます。,,35.160337,139.145708
岩海岸,naito,初心者～,ビーチ,初心者～,,,岩海岸の浜からのエントリーとなります。どこまで行っても砂地な為ファンダイビングではあまりおススメしていませんが、限定水域の講習やレスキュー講習にはもってこいのポイントです。　エントリー場所は違いますが、ナイトダイビングはこちらのポイントとなります。夜行性の生物がぞろぞろと現れます。,,35.1626,139.140279
小田原,macro,初心者～,ボート,初心者～,平均10ｍ／最大30ｍ,,根のふもとからエントリー　落差10ｍ程のショートドロップオフ。セブラガニ、ムチカラマツエビ、ムギワラエビなどが見られ、水深5ｍ付近にあるイソギンチャク畑にはクマノミやミツボシクロスズメダイなどの南方系の魚が多く見られます。時折流れる事がある。,,35.164196,139.143412
化け根,kaiyugyo|chikei|macro,中級者～,ボート,中級者～,平均15ｍ／最大28ｍ,,岩で1番ダイナミックなポイント。根の頭水深5ｍから25ｍまでのドロップオフは圧巻！外海なので時折流れが出る事もありダイナミックなダイビングが可能。回遊魚から根の側面には南方系の魚など生物も豊富です。中性浮力のコントロールが必要です。,,35.163898,139.143627
沖漁礁（鉄骨番長）,,上級者,ボート,上級者,平均25ｍ／最大31ｍ,,水深31ｍ地点にひっそりとたたずむ鉄骨番長　ヤリイカの産卵床として沈められた鉄骨の家のような形をした漁礁です。冬には大物マンボウなどの出現もあり！　深度が深い為上級者の方におススメ,,35.163003,139.147103
ビーチ,,初心者～,ビーチ,初心者～,最大13ｍ,,MAX水深が13ｍ程と初心者の方でも楽しめるポイント。水中は砂地でフラットな為講習にもおススメです。もちろん季節に応じた生物が出現する為、カメラ派ダイバー、上級者の方もお楽しみ頂けます。,,35.160424,139.143777
新根,,初心者～>>水中マップ,ボート8分,初心者～,平均10ｍ／最大25ｍ,なし,伊豆山の中では一番北側のポイントで2つの大きな根の間に魚が隠れるように群れています。ここは地形も楽しめるので根と根の間を通るときは中性浮力に注意して通り抜けよう！,トゴットメバル・キンギョハナダイ・サクラダイ・イラ・ソラスズメダイ・ヒラタエイ・サザエ・ムチカラマツ,35.118434,139.101763
大黒根,,初心者～>>水中マップ,ボート3分,初心者～,平均8ｍ／最大18ｍ,なし,港から近くのポイントで比較的小さな根周りには砂地が広がり、幼魚も多く見られます。深度も浅めなので、初心者でも安心して潜れます。沖根東へのドリフトも出来ます。,スズメダイ・オキゴンベ・キンチャクダイ・マツカサウオ・ハナハゼ・各種ウミウシ・ハコフグ・チョウチョウウオ,35.107446,139.091806
沖根,,初心者～>>水中マップ,ボート5分,初心者～,平均12ｍ／最大20ｍ,なし,メインの沖根の一番南側のブイで色とりどりのソフトコーラルと綺麗な砂地のコントラスト。庭園のような風景が広がっています。沖根東へのドリフトも出来ます。,ヒラメ・ヒラタエイ・イセエビ・オオスジイシモチ・カワハギ・オノミチキサンゴ・シラコダイ・オトヒメエビ・ウスアカイソギンチャク,35.106463,139.090304
沖根東,,初心者～>>水中マップ,ボート4分,初心者～,平均10ｍ／最大22ｍ,なし,伊豆山のメインのポイントで沖根の一番沖側に位置します。その関係で大型の回遊魚や大きな群れも目の前に広がります。ソフトコーラルも伊豆一のカラフルさをほこります。,ネンブツダイ・マアジ・スズメダイ・メバル・イボイソバナガニ・オルトマンワラエビ・ウツボ・ツマグロハタンポ・ニシキベラ,35.106709,139.093437
トクベ,,初心者～>>水中マップ,ボート,初心者～,最大15ｍ,,平均深度が12ｍくらいと浅いので初心者でも安心して潜れるポイントです！岸側は岩盤やゴロタ地帯が広がり、カジメが群生しており、沖側に出れば砂地が広がる地形となっています。岩場ではタツノオトシゴやカエルアンコウなども観察できるのでマクロ派の方にもオススメです。砂地ではネコザメやサカタザメ、エイの仲間も多く見られます。,,35.118583,139.098898
沈船,cinsen,ディープ経験者のみ,ボート5～6分,ディープ経験者のみ,平均20ｍ／最大35ｍ,,国内最大級の大型沈船は全長81m！水深20m～30mのエリアに沈むその姿は、どんなダイバーもアドベンチャーな気分にしてくれます。また、没後かなりの時間が経って大型漁礁となっているため、季節毎にダイバーを楽しませてくれる生物たちを多く観察することができます。※平均深度が深いため、ディープトレーニングを受けた方がより楽しむことができます。また、沈船内に進入することを禁じています。（ディープダイバーorアドバンスダイバー～）,,35.094139,139.096184
ソウダイ根,kaiyugyo|chikei,初心者～,ボート5～6分,初心者～,平均6ｍ／最大39ｍ,,名前の由来の通り、大きな二つのステージから成り立つポイントで、水深9m付近から一気に落ち込むドロップオフと、一面に広がるソフトコーラルの多さは伊豆でもトップクラスであると思います。特に9月～12月のトップシーズンには、大型の回遊魚も頻繁に訪れ、地形派、大物派ダイバーを満足させるダイナミックポイントです！（初心者～）,,35.084377,139.086571
ビタガ根,kaiyugyo|chikei,初心者～,ボート5～6分,初心者～,平均10ｍ／最大39ｍ,,ビルのようにそそり立つ大きな根、一年中絶えることのない魚影、一面のソフトコーラルなどどれをとっても超一流！春はウミウシ天国！秋から冬にかけては珍種生物～大型回遊魚まで多くの生物が良く見られ、冬場は壮大なスケールの地形と高確率でマンボウとの遭遇など一年中楽しむことができるポイントです。熱海の中では比較的深度のコントロールがつきやすく、ポイントまで近いので、初心者から参加することができます。,,35.092173,139.093781
フタツネ,,初心者～>>水中マップ,ビーチ,初心者～,最大25ｍ,スロープあり,センター前のポイントということもあり、ダイバーが最も多く利用するメインのポイント。エントリー／エキジットのスロープが一方通行に分かれていて使いやすい。エントリー直後からキビナゴ、カンパチ、タカベの群れに遭遇したり、ゴロタの隙間を覗くと１ｍ級のネコザメやクエなどもよく見られます。小砂利の深度の浅いエリアでもジョーフィッシュが見られ、夏にはアオリイカの産卵ショー、冬には通称「ピカチュー団地」が出来るほどたくさんのウデフリツノザヤウミウシが見られます。ワイドからマクロまでバラエティーに富んだスーパーポイントなので、初心者から上級者まで楽しめます。,,35.042822,139.172171
ヤンバタ,,中級者～>>水中マップ,ビーチ ※ダイビングセンターから送迎約７分,中級者～,最大30ｍ,スロープなし,ゴロタを抜けてエントリーし、ニシマトのエキジットスロープから上がるスタイル。ニシマトの南西に位置し、海中は白い砂地とこぶりの根のコントラストが美しい。特に水深１５～１７ｍ付近は「日本庭園」と呼ばれるほど、独特の景観になっている。砂地にはカスザメ、サカタザメ、ヒラメなどがよく見られ、沖のショートドロップでは、ワラサ・カンパチの大群に巻かれることもしばしば。当たると実力NO.1と言われるヤンバタファンが最近急上昇している。,,35.038412,139.166608
イサキネ,,中級者～>>水中マップ,ボートEN/ビーチEX,中級者～,最大25ｍ,時々あり,ゴロタを抜けてエントリーし、フタツネのエキジットスロープから上がるスタイル。移動距離が長いこともあり、中性浮力で長く泳げる上級者限定ポイントになっています。潮当たりがよく、生き生きした大きなソフトコーラルをはじめ、魚影も濃く、回遊魚に遭遇できる確率はNO.1です。砂地にはカスザメ、サカタザメ、ナヌカザメとサメ類がよく見られる上に、岩の上にネコザメ、ヒラメが無防備にいることも多く、魅力いっぱいのポイントです。,,35.042506,139.17311
ニシマト,,初心者～>>水中マップ,ビーチ ※ダイビングセンターから送迎約５分,初心者～,最大20ｍ,スロープあり,センターから見て島の裏手に位置し、海中の深度傾斜がなだらかな地形ということもあり、イソギンチャク畑にはクマノミ、かわいい幼魚などがいて、ビギナーから楽しめるポイント。ライトを使って岩棚を覗くと美味しそうなイセエビが見られ、たどり着く先の大型タイヤの漁礁にはタカベ、イサキ、マアジ、イシモチ、キンギョハナダイなどがぐっちゃり群れていることが多く、まさに「龍宮城」のようです。砂地には大きなヒラメ、エイ、サカタザメ、カスザメなどが潜んでいることもよくあります。,,35.039264,139.166855
やぐら2.5,,中級者～>>水中マップ,ボート/ビーチEX,中級者～,最大25ｍ,時々あり,沖合約200ｍの鋼鉄製漁礁となっており、永年漁師さんの漁場として保護されていた場所で、魚影が非常に濃く、ワイドな景観と生物層が楽しめるポイントですが、それだけに、ひとたび流れがかかると、移動に伴う負荷が大きく、より高いレベルでのスキルや判断を必要とする場合もあります。主な見どころとしてトビエイやワラサ、水底には各種サメ類、高密度のタカベ、イサキ、スズメダイ、キンギョハナダイの大群など、魚影の濃さに関しては初島ナンバー1のポイントです。フタツネへEXして頂くスタイルとなります。オープンは7月から11月までの期間限定となります。,,35.043287,139.170672
ビーチ,macro,初心者～>>水中マップ,ビーチ,初心者～,平均8ｍ／最大14ｍ,なし,ダイビングセンター前に広がるビーチポイント。講習・ファンダイブに最適です。ソラスズメダイ、ホンベラ、ニシキベラ、とカラフルな魚が多いのが特徴です。コノハミドリガイや各種ウミウシなどもいて、意外にも楽しめる場所となっています。ロープ沿いでは途中でコケギンポの岩があります。また夏場以外なら他では珍しいキイロウミコチョウが大量に見られたり、各種ウミウシが多かったり、大きなヒラメが休憩していたりと、飽きることなく砂地（深場）へと降りていけます。水深11mくらいのケーブルとの交差点付近のエツキイワノカワの上に3月から5月くらいにかけてはかわいらしいダンゴウオが乗っています。砂地に降りてからは、砂地をぐるっと1週するようにロープが張られています。大物ならネコザメ、サカタザメ、ドチザメ、各種エイ類に出会えますし、砂地に点在する岩の上にあるヤギにはダンゴウオと時を同じくしてハナタツなどがいたり、シュスツヅミ、トラフケボリなど、フォト派の方々にも楽しんでいただけるようになっています。また、良く目を凝らすと、ダイナンウミヘビ、ハナアナゴなどが、かわいらしい顔で砂から頭を出しているのを発見できます。ハモなどもいます。秋から冬になると、ムレハタタテダイやコウイカ、ボウズコウイカなども増えてきて、水面にたくさんのキビナゴの群れが見られたりと、ワイドな楽しみがあります。また秋には水深10mくらいのところに毎年アカカマスが大きなトルネードをします。これを狙ってブリ・ワラサなども登場するので、群れを狙うなら秋です。土管が100個くらいあります。土管の中にネコザメ、ウツボ、カサゴ類などがいたり、ちょっと非日常的な雰囲気で面白い場所です。,,35.0074091273793,139.094744279
マンボ根,chikei,初心者～>>水中マップ,ボート5分,初心者～,平均15ｍ／最大25ｍ,時にあり,3ポイントの中で一番南側にあるポイントです。水深が最もとれるポイントなのでディープの講習にはもちろん、その日のダイビングの中で1本目に入られることが多いポイントです。名前の由来はマンボ根の形がマンボウに似ていること。冬場のマンボウ遭遇率が最も高いのは、潜降時（いきなり）と安全停止時です。中層をよく見てみてください。ワイドを目いっぱい楽しんでほしいポイントです。ブイ下水深が12m。ウミウシが多いので、帰りのあとちょっと、の時にとても重宝します。ロープ沿いはずんずん水深が深くなっていきます。砂地までの距離は3ポイントの中で最も長く、泳いで5、6分、と思っていただけると良いと思います。帰りは残圧が80もあれば十分余裕で帰れます。ソフトコーラルが綺麗なことと、様々な魚の大きな群れを見ることが出来ます。特に秋になると、回遊魚の群れの遭遇率が、限界まで高くなります。逃げるアジ、メジナ、イサキ、追いかけるカンパチ、ブリ、ワラサ、という構図が楽しめます。定着している群れは、キンギョハナダイ、各種イシモチ、ミナミハタンポなどで、ソフトコーラルや大きめの岩に寄り添うようにして通年見ることが出来ます。砂地との際は、水深が25mくらいです。沖に向かって砂地を移動すれば30mを取ることも可能です。マクロも存分に楽しめます。各種ウミウシ、甲殻類が豊富です。マンボ根は、ブイ下から1，2分北に泳いだところにある、ポイントの名前にもなっている岩です。紫色のトゲトサカが大量に群生しており、紫色の巨大な岩に見えます。回遊魚もどんどんあたりますし、定着している群れも多く、カエルアンコウなどもその周辺に付くことが多いので、何かと楽しめる場所です。,,35.007101555475984,139.0985852
カサ根,macro,初心者～>>水中マップ,ボート5分,初心者～,平均12ｍ／最大21ｍ,時にあり,3ポイントの中でちょうど真ん中にあるポイント。ソフトコーラルの群生が最も素晴らしいことと、クマノミの根を中心にして一番水深のアップダウンを楽しめることも特徴の一つ。ロープをたどっていくと、砂地との際のところで名物のオレンジ色の巨大トサカがあります。クマノミが複数、通年見られるのも特徴です。マンボ根に比べると砂地までの距離は少し短めです。途中に複数のユビノウトサカがあり、ユビノウトサカウミウシが見られるのも面白いです。またロープ沿い16mくらいのところにネコ穴があります。もちろんネコザメがいることも多いのですが、クエがいることも同じくらい多いのでのぞいてみることをお勧めします。また秋になると回遊魚群れに遭遇することも多いと思います。ワラサ、イナダ、アジ、イサキ、カンパチ、カマス、ボラ、メジナ、等がその代表格です。砂地との際のところには、目印として非常にわかりやすい巨大なウミウチワ（オレンジ色）が生えています。ホウセキキントキや、イシモチ、キンギョハナダイなどが静かに群れています。ウミウシや、甲殻類も多いです。サメ類との遭遇率も高めです。もっともソフトコーラルの群生が華やかな所に、クマノミが複数見られます。またウスアカイソギンチャクやイボヤギ、キサンゴなど、色彩が美しい生物が多く見られます。その先には砂だまりがあり、アオウミガメとの遭遇率が最も高いのはここです。アオリイカなどが多い場所なので、それを狙ってアオウミガメがやってきます。また、回遊魚をワラサやブリ、カンパチが追いかけるシーンに一番出会いやすいのもここです。大きな三角にとがった岩が二つ重なり合っているのがカサ根で、ブイ下から2、3分北に泳いだところにあります。水中で記念撮影をしたり、キンギョハナダイやイシモチの大きな群れをワイドで楽しみたいときには格好の場所です。,,35.007584882233424,139.0990036
カーゴ石,macro,初心者～>>水中マップ,ボート7分,初心者～,平均15ｍ／最大19ｍ,時にあり,3ポイントのうち一番北にあるポイント。砂地とブイ下の距離が3ポイントの中で一番近く、青いブルーと真っ白な砂地のコントラストが楽しめます。生物は大物なら通年アオウミガメ、ネコザメ、カスザメ、ドチザメなどを見ることが出来ます。マクロを楽しむときにも、一番適しているのがこのポイントだと思います。砂地との際には各種のイソギンチャクやソフトコーラルが多く、そこにいろいろな甲殻類やウミウシがついています。通年クマノミが見られるのも特徴です。また一般的に北から南に向かって流れているので、ドリフトダイビングを楽しみたいならこのポイントから入ってどこかで上がる、またはカサ根もしくはマンボ根のブイに上がる、とすればちょうど良いです。ロープ沿いから砂地までの距離はブイ下から泳いで2分くらい。とても近いです。真冬以外なら、砂地に向かっていく途中の右側にある砂のたまりで、大量のダテハゼとテッポウエビとハナハゼの共生を見ることが出来ます。ロープ沿いに複数あるシマキッカイソギンチャクにはアカホシカクレエビなどがたくさんついています。左側にはとても小さなクマノミがサンゴイソギンチャクについていて、砂地に出る前に寄り道するとかわいらしいです。また右側にはかなりの確率でカエルアンコウが付く岩があります。砂地との際,,35.008024267716685,139.0998619
ネコザメ城,macro,中級者～,ビーチ,中級者～,平均8ｍ／最大14ｍ,なし,ビーチの砂地の際を東にたどっていくとネコザメ城です。目印に、ジェイソンのお面が設置してあります。12月くらいから4月くらいにかけて、大抵、10個体程度のネコザメに出会うことができる、非常に珍しい場所です。少々距離がありますが、ソフトコーラルの量などもビーチとは思えないくらいで、ボートポイントに雰囲気は限りなく近くなります。各種ウミウシ、甲殻類、ともに目いっぱい楽しむことができる場所です。エントリーからの距離が少し遠い為、エアー消費量が多い方は難しい、中級～上級者向けポイントです。,,35.007311709339376,139.0948614
線路,macro,初心者～,ビーチ,初心者～,平均5ｍ／最大8ｍ,なし,水中に線路が数本、まっすぐに伸びています。夏場はカジメの群生に覆い隠されてしまうので、知らない人も多いですが、冬場になると、気持ちの良い景色を楽しむことが出来ます。ウミウシが非常に多いのも特徴です。,,35.00737102671551,139.09494727
土管,macro,初心者～,ビーチ,初心者～,平均7ｍ／最大10ｍ,なし,土管が100個くらいあります。土管の中にネコザメ、ウツボ、カサゴ類などがいてることが多いです。ちょっと非日常的な雰囲気で面白い場所です。土管の中を住処にしている生物も多く、意外な発見があるかも！,,35.007384208348796,139.0946280
川奈ビーチ,chikei|macro,初心者～,ビーチ,初心者～,平均8ｍ／最大18ｍ,なし,エントリー口から伸びるスロープと手すりが初心者でも安心して水中へと誘います。沖に向かって右に岩礁域、左に砂地が広がっているので異なる環境に生息する生物が同時に見られ、東伊豆には珍しい砂泥域では珍しいハゼに次々会えるのが特徴です。毎年産卵床を沈め、初夏はアオリイカの産卵シーンが毎日のように繰り広げられます。冬場はダンゴウオ遭遇率大！,イザリウオ、キイロウミコチョウなどウミウシ各種、ダンゴウオ、スナビクニン、アオリイカ、イソコンペイトウガニ、ビシャモンエビなど,34.954056,139.138327
馬の背,kaiyugyo|chikei|macro,初心者～,ボート7分,初心者～,平均15ｍ／最大24ｍ,ほとんど潮流の影響なし,川奈ボートポイントの中で港に最も近いので船酔いも安心です。馬の背中のような縦長の巨大根があることがポイント名の由来になっていて、NO.1～5までのブイが設置してあり、各ブイごとに特徴があるので一言では言い尽くせません。大きな根、飛び根、隠れ根などがありワイドからマクロまで楽しめます。,ネコザメ、ドチザメ、サカタザメ、トビエイ、クダゴンベ、イザリウオ、ウミウシ各種,34.949905,139.148197
カジガ根,kaiyugyo|chikei|macro,初心者～,ボート10分,初心者～,平均13ｍ／最大25ｍ,潮流の影響を受けやすい,赤根と隣接する期間限定ポイント。巨大な根を回るアジ、イサキの群れ。ウミウシ、甲殻類などのマクロ。鮮やかなオレンジのイボヤギ群生の壁と限定ポイントだけあって魅力が多い。,ジョーフィッシュ、トビエイ、イサキの群れ、ウミウシ各種,34.947865,139.149055
赤根,kaiyugyo|chikei|macro,初心者～,ボート10分,初心者～,平均15ｍ／最大30ｍ,潮流の影響を受けやすい,川奈の漁師さんが大切に守っている川奈屈指の期間限定ポイントです。隠れ根や見事なソフトコーラルが多く、岩の上にムラサキウミコチョウなどのウミウシが普通に見られます。砂地にはジョーフィッシュのコロニーあり。,ムラサキウミコチョウなどウミウシ各種、トビエイ、ジョーフィッシュ、クマノミなど,34.946177,139.15
鵜島,kaiyugyo|chikei,中性浮力がとれる方～,ボート10分,中性浮力がとれる方～,平均10ｍ／最大20ｍ,なし,鵜のとまる岩「鵜島」の下に東に伸びる巨大な根が広がっています。エントリーしてすぐのブイ下は真っ白な砂地がどこまでも続く砂丘のようです。北の根はドロップオフになっていてダイナミック。ただ浮遊感を味わうだけでも気持ち良いポイントです。,カンパチ、ブリなど,34.94294,139.14794
尾竜,kaiyugyo|chikei,初心者～,ボート13分,初心者～,平均15ｍ／最大20ｍ,ほとんどなし,広大なポイントは、南に起伏の富んだ地形でサメやエイなどの大物狙い。中央はビギナーにも安心の浅めで平坦な地形で岩陰にサメがいたりします。北は魚影が濃い。と３エリアに分かれていて潜るコースで楽しみ方は様々。伊豆で見られるほとんどのサメがこのポイントで見ることができます。,ネコザメ、ナヌカザメ、カスザメ、トビエイ、クマノミ、テングダイ、ウミウシ各種,34.941322,139.145107
長作,kaiyugyo|chikei|macro,中級者～,ボート15分,中級者～,平均10ｍ／最大25ｍ,あり,川奈で最南端、１番流れのあるポイントです。だからこそ魚影が濃く、イサキ、タカベ、ワラサやトビエイの群れの遭遇率が高い！ヤギやソフトコーラルも綺麗です。生物層が広く、マクロ～ワイドまでダイバーの心を捕らえて放さないポイントです。,ワラサ、イサキ、タカベ、トビエイ、イザリウオ、ウミウシ各種,34.930627,139.14957
平根,,初心者～,ボート12分,初心者～,平均18ｍ／最大24ｍ,なし,点在する根と砂地の地形で、ガイドロープ沿いを泳ぐだけでもマクロからワイドが続々現れるビックリポイント。ネコザメ、ナヌカザメ、トビエイ、ウミガメなど大物狙い。,,34.944347,139.153175
ヨコバマ,,初心者～>>水中マップ,ビーチ,初心者～,スロープ・手すりあり,,いまや東伊豆を代表するダイビングポイントのひとつとなった。ダイバーの間では常に人気ランキングの上位にノミネートされている。水中写真派やフィッシュウオッチング派はもちろん、水中でリラックスしたい人も楽しめる。初心者からベテランまで、あらゆるダイバーに満足感を与えてくれるポイントだ。エントリーして右側のコースをたどると、イソギンチャクとソフトコーラルの密生したエリアに出る。この辺りではクマノミやソラスズメダイ、ベラの仲間など、おなじみのかわいい魚がよく見られる。またニシキフウライウオやイザリウオ、ネジリンボウやカクレエビなど、珍しい魚や生きものもよく見かける。砂地には空飛ぶ貝（ツキヒガイ）や、ヒラメ、アサヒガニ、エイ、サメの仲間などがいる。初夏にはアオリイカの産卵のための漁礁を設置するので、産卵からハッチアウトまでじっくり観察することができる。秋には成長した各種死滅回遊魚、ブリやカンパチなどの大型の回遊魚が見られる。毎年10月には水面から海底までを覆い尽くすボラの群れがやってくる。また200匹を超えるムレハタタテダイの大群も感動ものだ。 冬にはサギフエやアンコウなどの深海もののほか、マンボウも現れることがある。透明度のあがった海では生き残った死滅回遊魚のけなげな姿をぜひ見よう。,,34.895888,139.132941
